device,cpu,mcs,txpower,mean_traffic_load,max_capacity,max_gp_capacity,mean_thr,mean_gput,mean_snr,SNR_normalized,mean_q7,mean_q11,mean_q25,mean_bler,mean_bsr,mean_it,mean_dectime,mean_overflows,mean_underflows,mean_lates,count
I7-5600U @ 2.60GHz,1,2,-11,5.75,7.039359095,6.234428138,2.021426173,2.010309803,8.33205,19.33205,1,1,1,0.00419,148715.76,1.0377,188.67,0,0.015,0.435,2
I7-5600U @ 2.60GHz,1,2,-11,11.5,12.36441646,12.19656422,2.029863377,2.018666752,8.3282,19.3282,1,1,1,0,148620.96,1,186.125,0,0,0,2
I7-5600U @ 2.60GHz,1,2,-11,17.25,18.28636109,18.25768486,2.031389451,2.020187043,8.29385,19.29385,1,1,1,0,148534.08,1,190.635,0,0,0,2
I7-5600U @ 2.60GHz,1,2,-11,23,20.70891275,20.69123762,2.028772914,2.017574502,8.28895,19.28895,1,1,1,0,148642.8,1,188.95,0,0,0,2
I7-5600U @ 2.60GHz,1,2,-11,28.75,20.70876387,20.69035338,2.030393033,2.019191313,8.30665,19.30665,1,1,1,0,148537.84,1,190.88,0,0,0,2
I7-5600U @ 2.60GHz,1,2,-10,2.3,3.312635315,2.6094508,2.02592808,2.014903262,9.621,19.621,1,1,1,0.00162,149043.52,1.0144,188.71,0,0.01,0.13,1
I7-5600U @ 2.60GHz,1,2,-10,5.75,7.039359095,6.234428138,2.030967298,2.019810925,9.5645,19.5645,1,1,1,0,148726.08,1,185.09,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-10,11.5,12.36441646,12.19656422,2.030061993,2.018876548,9.6044,19.6044,1,1,1,0.0012,148646.56,1.0108,187.05,0,0.01,0.04,1
I7-5600U @ 2.60GHz,1,2,-10,17.25,18.28636109,18.25768486,2.026718384,2.015521616,9.622,19.622,1,1,1,0,148702.88,1,185.54,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-10,23,20.70891275,20.69123762,2.006056944,1.994999652,9.51199,19.51199,1,1,1,0.01312,148705.16,1.1184,187.18,0.01,0.01,0.47,1
I7-5600U @ 2.60GHz,1,2,-10,28.75,20.70876387,20.69035338,2.029578327,2.018378349,9.6144,19.6144,1,1,1,0,148564.64,1,189.2,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-9,2.3,3.312635315,2.6094508,2.031120502,2.020078923,10.532,19.532,1,1,1,0,149289.12,1,188.01,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-9,5.75,7.039359095,6.234428138,2.026799645,2.015643261,10.537,19.537,1,1,1,0,148680,1,189.66,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-9,11.5,12.36441646,12.19656422,2.029741064,2.018549125,10.555,19.555,1,1,1,0,148567.2,1,193.46,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-9,17.25,18.28636109,18.25768486,2.028096184,2.016901832,10.57,19.57,1,1,1,5.00E-04,148623.52,1.0045,190.42,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-9,23,20.70891275,20.69123762,2.03035213,2.019150511,10.538,19.538,1,1,1,0,148692.8,1,193.51,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-9,28.75,20.70876387,20.69035338,2.029817,2.018615372,10.54,19.54,1,1,1,0,148731.04,1,185.1,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-8,2.3,3.312635315,2.6094508,2.021595762,2.010581309,11.3906,19.3906,1,1,1,0.00525,148964.16,1.0472,186.93,0,0.01,0.57,1
I7-5600U @ 2.60GHz,1,2,-8,5.75,7.039359095,6.234428138,2.027716773,2.016559599,11.422,19.422,1,1,1,0.00121,148764.48,1.0108,187.92,0,0.01,0.12,1
I7-5600U @ 2.60GHz,1,2,-8,11.5,12.36441646,12.19656422,2.033131518,2.021928285,11.438,19.438,1,1,1,0,148564.8,1,186.02,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-8,17.25,18.28636109,18.25768486,2.02695234,2.015755565,11.438,19.438,1,1,1,0,148464.96,1,186.75,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-8,23,20.70891275,20.69123762,2.001588907,1.990548781,11.26182,19.26182,1,1,1,0.01462,148452.16,1.1319,187.42,0.01,0.01,0.47,1
I7-5600U @ 2.60GHz,1,2,-8,28.75,20.70876387,20.69035338,2.012444921,2.001324048,11.377,19.377,1,1,1,0.00728,148597.92,1.0655,188.2,0,0.02,0.65,1
I7-5600U @ 2.60GHz,1,2,-7,2.3,3.312635315,2.6094508,2.032490072,2.021427593,12.39,19.39,1,1,1,0,148930.72,1,186.28,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-7,5.75,7.039359095,6.234428138,2.030273529,2.019109087,12.406,19.406,1,1,1,0,148728.48,1,184.84,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-7,11.5,12.36441646,12.19656422,2.026808157,2.015617822,12.405,19.405,1,1,1,0,148695.2,1,190.42,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-7,17.25,18.28636109,18.25768486,2.03289797,2.021693125,12.413,19.413,1,1,1,0,148590.24,1,192.33,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-7,23,20.70891275,20.69123762,2.030312161,2.019113762,12.393,19.393,1,1,1,4.00E-04,148500.64,1.0034,191.2,0,0.01,0.03,1
I7-5600U @ 2.60GHz,1,2,-7,28.75,20.70876387,20.69035338,2.027805878,2.016607486,12.419,19.419,1,1,1,0,148564.16,1,183.93,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-6,2.3,3.312635315,2.6094508,2.019366994,2.008355735,12.87579,18.87579,1,1,1,0.0051775,149030.3725,1.046525,188.28,0.0025,0.0075,0.2325,4
I7-5600U @ 2.60GHz,1,2,-6,5.75,7.039359095,6.234428138,2.029431406,2.018286423,12.9145,18.9145,1,1,1,0.000905,148733.64,1.00805,184.8325,0,0.005,0.0475,4
I7-5600U @ 2.60GHz,1,2,-6,11.5,12.36441646,12.19656422,2.014910579,2.003865711,12.9335,18.9335,1,1,1,0.00625,148689.52,1.05375,184.48,0,0,0,4
I7-5600U @ 2.60GHz,1,2,-6,17.25,18.28636109,18.25768486,2.013529444,2.002485796,12.9025,18.9025,1,1,1,0.00655,148565.99,1.0589,184.33,0,0,0,4
I7-5600U @ 2.60GHz,1,2,-6,23,20.70891275,20.69123762,2.016321881,2.0052823,12.90915,18.90915,1,1,1,0.0075775,148674.84,1.0669,184.48,0,0.0025,0.1275,4
I7-5600U @ 2.60GHz,1,2,-6,28.75,20.70876387,20.69035338,2.002665614,1.991805618,12.906,18.906,1,1,1,0.01353025,148630.6,1.1168,188.01,0,0.005,0.03,4
I7-5600U @ 2.60GHz,1,2,-5,2.3,3.312635315,2.6094508,2.033256892,2.022095305,13.475,18.475,1,1,1,0,144499.16,1,187.7,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-5,5.75,7.039359095,6.234428138,2.030420958,2.019260869,13.335,18.335,1,1,1,0,148728.64,1,186.34,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-5,11.5,12.36441646,12.19656422,2.029271714,2.01807818,13.398,18.398,1,1,1,0,148585.12,1,186.6,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-5,17.25,18.28636109,18.25768486,2.028691686,2.017492664,13.455,18.455,1,1,1,0,148623.68,1,187.24,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-5,23,20.70891275,20.69123762,2.026561799,2.01536504,14.418,19.418,1,1,1,0,148703.04,1,189.43,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-5,28.75,20.70876387,20.69035338,2.028264664,2.017066273,14.519,19.519,1,1,1,0,148531.36,1,188.02,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-4,2.3,3.312635315,2.6094508,2.028578721,2.017520969,14.467,18.467,1,1,1,8.00E-04,148984.64,1.0071,184.8,0,0.02,0.05,1
I7-5600U @ 2.60GHz,1,2,-4,5.75,7.039359095,6.234428138,2.029671785,2.018512087,14.452,18.452,1,1,1,0,148695.36,1,192.64,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-4,11.5,12.36441646,12.19656422,2.029118407,2.017920014,14.444,18.444,1,1,1,0,148646.56,1,186.97,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-4,17.25,18.28636109,18.25768486,2.028862112,2.017662233,14.453,18.453,1,1,1,0,148574.88,1,187.78,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-4,23,20.70891275,20.69123762,1.975695105,1.96509468,14.454,18.454,1,1,1,0.025,148723.36,1.2151,188.92,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-4,28.75,20.70876387,20.69035338,2.031356203,2.020152956,14.459,18.459,1,1,1,0,148715.84,1,186.41,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-3,2.3,3.312635315,2.6094508,2.029845259,2.018782855,15.139,18.139,1,1,1,0,149145.92,1,191.4,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-3,5.75,7.039359095,6.234428138,2.028495957,2.017350907,15.154,18.154,1,1,1,0,148761.76,1,193.63,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-3,11.5,12.36441646,12.19656422,2.033134188,2.021932556,15.188,18.188,1,1,1,0,148536.64,1,187.24,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-3,17.25,18.28636109,18.25768486,2.031050312,2.019848693,15.072,18.072,1,1,1,0,148659.36,1,184.83,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-3,23,20.70891275,20.69123762,2.027371551,2.01629905,15.247,18.247,1,1,1,0,148728.48,1,188.6,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-3,28.75,20.70876387,20.69035338,2.025959228,2.014764521,15.236,18.236,1,1,1,0,148603.2,1,193.09,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-2,2.3,3.312635315,2.6094508,2.03024184,2.019184202,16.099,18.099,1,1,1,0,149186.88,1,189.87,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-2,5.75,7.039359095,6.234428138,2.031050208,2.019906735,16.085,18.085,1,1,1,0,148713.28,1,194.13,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-2,11.5,12.36441646,12.19656422,2.021264451,2.010103235,16.058,18.058,1,1,1,0.00203,148667.2,1.0181,192.53,0,0.01,0.18,1
I7-5600U @ 2.60GHz,1,2,-2,17.25,18.28636109,18.25768486,2.032590025,2.021385203,16.061,18.061,1,1,1,0,148777.12,1,187.29,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-2,23,20.70891275,20.69123762,2.031746134,2.020542876,16.081,18.081,1,1,1,0,148654.24,1,192.5,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-2,28.75,20.70876387,20.69035338,2.03313501,2.021930141,16.076,18.076,1,1,1,0,148582.72,1,193.44,0,0,0,1
I7-5600U @ 2.60GHz,1,2,-1,2.3,3.312635315,2.6094508,2.021562963,2.010539663,17.16033333,18.16033333,1,1,1,0.00257,149109.08,1.023066667,186.2133333,0,0.01,0.17,3
I7-5600U @ 2.60GHz,1,2,-1,5.75,7.039359095,6.234428138,2.031544377,2.020393129,17.19333333,18.19333333,1,1,1,0,148773.5467,1,187.79,0,0,0,3
I7-5600U @ 2.60GHz,1,2,-1,11.5,12.36441646,12.19656422,2.029039088,2.017845541,17.05033333,18.05033333,1,1,1,0,148678.6667,1,189.0533333,0,0,0,3
I7-5600U @ 2.60GHz,1,2,-1,17.25,18.28636109,18.25768486,2.028117618,2.016931826,16.704,17.704,1,1,1,0.001513333,148574.1333,1.0136,187.1,0,0.003333333,0.19,3
I7-5600U @ 2.60GHz,1,2,-1,23,20.70891275,20.69123762,2.026525056,2.015337232,17.145,18.145,1,1,1,0.000943333,148574.1333,1.0085,192.4466667,0,0.003333333,0.08,3
I7-5600U @ 2.60GHz,1,2,-1,28.75,20.70876387,20.69035338,2.02832587,2.017127748,17.06733333,18.06733333,1,1,1,0,148522.9333,1,187.9233333,0,0,0,3
I7-5600U @ 2.60GHz,1,2,4,2.3,3.312635315,2.6094508,1.994143246,1.983447924,22.724,18.724,1,1,1,0.018065,149110,1.15785,184.395,0,0.01,0.635,2
I7-5600U @ 2.60GHz,1,2,4,5.75,7.039359095,6.234428138,1.958437805,1.947986871,22.6805,18.6805,1,1,1,0.034255,148784.96,1.30375,186.935,0,0.02,0.835,2
I7-5600U @ 2.60GHz,1,2,4,11.5,12.36441646,12.19656422,1.990299543,1.979482501,22.7155,18.7155,1,1,1,0.01986,148726.08,1.1785,183.115,0,0.03,0.81,2
I7-5600U @ 2.60GHz,1,2,4,17.25,18.28636109,18.25768486,1.986558196,1.975740879,22.675,18.675,1,1,1,0.01992,148636.54,1.1744,181.465,0.005,0.015,0.865,2
I7-5600U @ 2.60GHz,1,2,4,23,20.70891275,20.69123762,1.878277412,1.868067544,21.411174,17.411174,1,1,1,0.074571,148640.7,1.66595,190.56,0.005,0.015,0.75,2
I7-5600U @ 2.60GHz,1,2,4,28.75,20.70876387,20.69035338,1.92907678,1.918430829,21.6618045,17.6618045,1,1,1,0.0496275,148635.26,1.44635,184.91,0.015,0.02,1.02,2
I7-5600U @ 2.60GHz,1,2,14,2.3,3.312635315,2.6094508,2.016113508,2.005126615,31.529,17.529,1,1,1,0.0060905,149088.38,1.05485,181.08,0,0.01,0.62,2
I7-5600U @ 2.60GHz,1,2,14,5.75,7.039359095,6.234428138,1.938522295,1.928025864,30.6500395,16.6500395,1,1,1,0.04554,148700.48,1.4097,187.21,0.005,0.03,1.2,2
I7-5600U @ 2.60GHz,1,2,14,11.5,12.36441646,12.19656422,2.00666852,1.995598713,31.4585,17.4585,1,1,1,0.011589,148598.5,1.10425,181.82,0,0.025,1.335,2
I7-5600U @ 2.60GHz,1,2,14,17.25,18.28636109,18.25768486,1.996227728,1.985258741,31.2285,17.2285,1,1,1,0.014516,148596.86,1.13055,182.64,0.005,0.02,0.65,2
I7-5600U @ 2.60GHz,1,2,14,23,20.70891275,20.69123762,1.989379267,1.978619589,31.4685,17.4685,1,1,1,0.0195085,148717.12,1.1755,182.45,0,0.015,0.74,2
I7-5600U @ 2.60GHz,1,2,14,28.75,20.70876387,20.69035338,1.987830333,1.976919858,31.523,17.523,1,1,1,0.0214075,148571.2,1.1926,182.055,0,0.02,0.985,2
I7-5600U @ 2.60GHz,1,4,-15,2.3,3.312635315,2.6094508,2.686628415,2.511324191,5.8625,20.8625,0.2939,0.1943,0.1583,0,20467.88,1.1228,198.51,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-15,5.75,7.039359095,6.234428138,3.252610883,3.239982202,5.7907,20.7907,1,1,1,0,147345.6,1.124,201.48,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-15,11.5,12.36441646,12.19656422,3.241747747,3.228939657,5.7785,20.7785,1,1,1,0,147230.4,1.1305,204.29,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-15,17.25,18.28636109,18.25768486,3.230595556,3.217785859,5.7661,20.7661,1,1,1,0.00625,147202.24,1.1789,195.96,0,0.01,0.56,1
I7-5600U @ 2.60GHz,1,4,-15,23,20.70891275,20.69123762,3.217890101,3.205097374,5.7544,20.7544,1,1,1,0.00742,147174.08,1.191,196.12,0.01,0.01,0.41,1
I7-5600U @ 2.60GHz,1,4,-15,28.75,20.70876387,20.69035338,3.242359596,3.229470707,5.8018,20.8018,1,1,1,0,147122.88,1.1224,192.85,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-14,2.3,3.312635315,2.6094508,2.605429102,2.40315637,6.6213,20.6213,0.2695,0.1599,0.1284,0,15419.13,1.0112,194,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-14,5.75,7.039359095,6.234428138,3.24283442,3.230254219,6.532,20.532,1,1,1,0,147351.36,1.0128,201.68,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-13,2.3,3.312635315,2.6094508,2.695677207,2.513545963,7.3372,20.3372,0.3436,0.2222,0.1447,0,20134.76,1.0005,193.43,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-13,5.75,7.039359095,6.234428138,3.232458655,3.219594885,7.2264,20.2264,1,1,1,0.00571,147342.56,1.0522,195.09,0,0.01,0.91,1
I7-5600U @ 2.60GHz,1,4,-13,11.5,12.36441646,12.19656422,3.250177046,3.237346319,7.2539,20.2539,1,1,1,0,147281.6,1.0009,192.23,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-13,17.25,18.28636109,18.25768486,3.247590759,3.234702686,7.2599,20.2599,1,1,1,0,147164.48,1.0008,189.86,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-13,23,20.70891275,20.69123762,3.225240078,3.21242311,7.2259,20.2259,1,1,1,0.00551,147176.64,1.0511,195.74,0,0.01,0.56,1
I7-5600U @ 2.60GHz,1,4,-13,28.75,20.70876387,20.69035338,3.249167177,3.236469891,7.2638,20.2638,1,1,1,0,147092.16,1.0015,191.31,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-12,2.3,3.312635315,2.6094508,2.685644427,2.499511263,7.5543,19.5543,0.2708,0.1694,0.1087,0,13916.34,1.0006,198.09,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-12,5.75,7.039359095,6.234428138,3.245770071,3.233163996,7.4821,19.4821,1,1,1,0,147256.64,1.0007,189.67,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-12,11.5,12.36441646,12.19656422,3.23302083,3.220266679,7.4499,19.4499,1,1,1,0.00573,147103.52,1.0523,202.38,0,0.01,0.55,1
I7-5600U @ 2.60GHz,1,4,-12,17.25,18.28636109,18.25768486,3.248215071,3.235332614,7.4825,19.4825,1,1,1,0,147181.76,1.0006,198.27,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-12,23,20.70891275,20.69123762,3.249214847,3.236321496,7.4866,19.4866,1,1,1,0,147099.84,1.0005,190.74,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-12,28.75,20.70876387,20.69035338,3.243570407,3.230678291,7.4855,19.4855,1,1,1,0,147158.72,1.0007,197.94,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-11,2.3,3.312635315,2.6094508,2.73743796,2.570932164,8.3686,19.3686,0.3537,0.22185,0.15785,0,19706.605,1.0001,194.905,0,0,0,2
I7-5600U @ 2.60GHz,1,4,-11,5.75,7.039359095,6.234428138,3.246481991,3.233812176,8.3342,19.3342,1,1,1,0,147310.08,1.00005,191.545,0,0,0,2
I7-5600U @ 2.60GHz,1,4,-11,11.5,12.36441646,12.19656422,3.242630582,3.229810087,8.3179,19.3179,1,1,1,0,147162.88,1.0001,193.625,0,0,0,2
I7-5600U @ 2.60GHz,1,4,-11,17.25,18.28636109,18.25768486,3.239066481,3.226058812,8.27735,19.27735,1,1,1,0.002655,147136.32,1.0239,197.305,0,0.005,0.25,2
I7-5600U @ 2.60GHz,1,4,-11,23,20.70891275,20.69123762,3.241548384,3.228674624,8.2772,19.2772,1,1,1,0.0014,147107.84,1.0126,193.735,0,0.01,0.095,2
I7-5600U @ 2.60GHz,1,4,-11,28.75,20.70876387,20.69035338,3.247042121,3.234144931,8.3004,19.3004,1,1,1,0,147081.28,1.0001,199.465,0,0,0,2
I7-5600U @ 2.60GHz,1,4,-10,2.3,3.312635315,2.6094508,2.745308465,2.589117123,9.6773,19.6773,0.3786,0.2797,0.2385,0,30122.41,1,200.21,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-10,5.75,7.039359095,6.234428138,3.245997695,3.233380377,9.54,19.54,1,1,1,0,147277.12,1,193.64,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-10,11.5,12.36441646,12.19656422,3.249787475,3.236957576,9.6018,19.6018,1,1,1,0,147179.84,1,192.51,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-10,17.25,18.28636109,18.25768486,3.229261088,3.216458665,9.5346,19.5346,1,1,1,0.00566,147189.44,1.0509,193.73,0,0.01,0.63,1
I7-5600U @ 2.60GHz,1,4,-10,23,20.70891275,20.69123762,3.253119551,3.239889522,9.5929,19.5929,1,1,1,0,147049.28,1,201.8,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-10,28.75,20.70876387,20.69035338,3.253066707,3.240160188,9.5849,19.5849,1,1,1,0,147128,1,195.31,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-9,2.3,3.312635315,2.6094508,2.756653247,2.590258195,10.5499,19.5499,0.3837,0.2648,0.1931,0.00495,21294.16,1.0445,201.61,0,0.01,0.52,1
I7-5600U @ 2.60GHz,1,4,-9,5.75,7.039359095,6.234428138,3.250278788,3.237680808,10.526,19.526,1,1,1,0,147282.24,1,196.01,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-9,11.5,12.36441646,12.19656422,3.236469205,3.223652224,10.5346,19.5346,1,1,1,0.00162,147151.68,1.0145,191.84,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-9,17.25,18.28636109,18.25768486,3.248577322,3.235691658,10.574,19.574,1,1,1,0,147158.72,1,199.59,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-9,23,20.70891275,20.69123762,3.243370876,3.230482781,10.545,19.545,1,1,1,1.00E-04,147128.64,1.0009,194.39,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-9,28.75,20.70876387,20.69035338,3.253086362,3.240179701,10.543,19.543,1,1,1,0,147174.08,1,191.2,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-8,2.3,3.312635315,2.6094508,2.632460064,2.438823681,11.49,19.49,0.2807,0.1706,0.1517,0,18099.5,1,200.47,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-8,5.75,7.039359095,6.234428138,3.248822651,3.236206887,11.434,19.434,1,1,1,0,147248.96,1,194.31,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-8,11.5,12.36441646,12.19656422,3.24783904,3.235009946,11.432,19.432,1,1,1,0,147156.8,1,191.11,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-8,17.25,18.28636109,18.25768486,3.25015596,3.237271111,11.428,19.428,1,1,1,0,147133.76,1,195.67,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-8,23,20.70891275,20.69123762,3.242958886,3.230069992,11.413,19.413,1,1,1,0,147067.2,1,195.67,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-8,28.75,20.70876387,20.69035338,3.253372768,3.240792414,11.414,19.414,1,1,1,0,147133.12,1,191.55,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-7,2.3,3.312635315,2.6094508,2.773514086,2.614303569,12.46,19.46,0.341,0.2217,0.1739,0,20933,1,195.62,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-7,5.75,7.039359095,6.234428138,3.246119867,3.233534874,12.413,19.413,1,1,1,0,147310.4,1,190.02,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-7,11.5,12.36441646,12.19656422,3.243097876,3.230257467,12.407,19.407,1,1,1,0,147161.28,1,193.02,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-7,17.25,18.28636109,18.25768486,3.24307549,3.230209247,12.415,19.415,1,1,1,0,147217.6,1,195.31,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-7,23,20.70891275,20.69123762,3.247363232,3.234470303,12.406,19.406,1,1,1,0,147194.56,1,199.25,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-7,28.75,20.70876387,20.69035338,3.243356529,3.23046267,12.404,19.404,1,1,1,0,147087.04,1,192.55,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-6,2.3,3.312635315,2.6094508,2.693610103,2.520350143,13.0105,19.0105,0.297088754,0.19417294,0.14002298,0,16893.645,1,196.1725,0,0,0,4
I7-5600U @ 2.60GHz,1,4,-6,5.75,7.039359095,6.234428138,3.229712155,3.217179413,12.889775,18.889775,1,1,1,0.0046875,147318.52,1.0421,190.445,0,0.0125,0.43,4
I7-5600U @ 2.60GHz,1,4,-6,11.5,12.36441646,12.19656422,3.22490787,3.212245441,12.93425,18.93425,1,1,1,0.00637425,147169.28,1.054875,191.6275,0,0,0,4
I7-5600U @ 2.60GHz,1,4,-6,17.25,18.28636109,18.25768486,3.226624877,3.213908225,12.905,18.905,1,1,1,0.00655,147152.8,1.0589,190.8825,0,0,0,4
I7-5600U @ 2.60GHz,1,4,-6,23,20.70891275,20.69123762,3.21599961,3.203301615,12.896,18.896,1,1,1,0.00878975,147166.7175,1.079025,191.7375,0,0.015,0.185,4
I7-5600U @ 2.60GHz,1,4,-6,28.75,20.70876387,20.69035338,3.203310525,3.190746442,12.902,18.902,1,1,1,0.013501,147118.56,1.11645,195.4275,0,0.0025,0.05,4
I7-5600U @ 2.60GHz,1,4,-5,2.3,3.312635315,2.6094508,2.63560178,2.437441415,13.402,18.402,0.1449,0.032565947,0,0.004011,3273.36,1.036,195.23,0,0.01,0.21,1
I7-5600U @ 2.60GHz,1,4,-5,5.75,7.039359095,6.234428138,3.244885034,3.232227341,13.335,18.335,1,1,1,0,147248.96,1,192.44,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-5,11.5,12.36441646,12.19656422,3.242729391,3.229900295,13.355,18.355,1,1,1,0,147243.2,1,192.23,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-5,17.25,18.28636109,18.25768486,3.245810607,3.232931727,13.456,18.456,1,1,1,0,147158.72,1,193.58,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-5,23,20.70891275,20.69123762,3.251504443,3.238604252,14.396,19.396,1,1,1,0,147097.92,1,193.67,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-5,28.75,20.70876387,20.69035338,3.235963391,3.22310928,14.528,19.528,1,1,1,0.00371,147093.28,1.0334,199.75,0,0.01,0.25,1
I7-5600U @ 2.60GHz,1,4,-4,2.3,3.312635315,2.6094508,2.709037837,2.544026153,14.551,18.551,0.256,0.157,0.13,0,17185.14,1,193.42,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-4,5.75,7.039359095,6.234428138,3.248417088,3.235790155,14.435,18.435,1,1,1,0,147302.72,1,194.25,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-4,11.5,12.36441646,12.19656422,3.246625935,3.233804926,14.457,18.457,1,1,1,0,147186.88,1,193.01,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-4,17.25,18.28636109,18.25768486,3.251015758,3.238126869,14.446,18.446,1,1,1,0,147113.28,1,192.47,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-4,23,20.70891275,20.69123762,3.156647124,3.144428946,14.437,18.437,1,1,1,0.027812,147263.2,1.2404,196.14,0,0.01,0.21,1
I7-5600U @ 2.60GHz,1,4,-4,28.75,20.70876387,20.69035338,3.226462209,3.213637973,14.42,18.42,1,1,1,0.00532,147090.72,1.0479,194.24,0,0.01,0.59,1
I7-5600U @ 2.60GHz,1,4,-3,2.3,3.312635315,2.6094508,2.721745676,2.559532366,15.196,18.196,0.32050175,0.244233723,0.185556536,0.00404,20132.83,1.0364,199.54,0,0.01,0.33,1
I7-5600U @ 2.60GHz,1,4,-3,5.75,7.039359095,6.234428138,3.241130986,3.22853624,15.175,18.175,1,1,1,0,147346.24,1,195.54,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-3,11.5,12.36441646,12.19656422,3.25125813,3.238420971,15.174,18.174,1,1,1,0,147141.44,1,192.92,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-3,17.25,18.28636109,18.25768486,3.243467889,3.230604072,15.123,18.123,1,1,1,0.00122,147227.84,1.011,192.66,0,0.02,0.01,1
I7-5600U @ 2.60GHz,1,4,-3,23,20.70891275,20.69123762,3.247882759,3.234992142,15.216,18.216,1,1,1,0,147166.4,1,193.27,0,0,0,1
I7-5600U @ 2.60GHz,1,4,-3,28.75,20.70876387,20.69035338,3.243089249,3.230197901,15.271,18.271,1,1,1,0,147067.2,1,202.79,0,0,0,1
